timestamp,model,word,tokens_in,tokens_out,cost_usd,cached
2026-08-03 19:43:25,gpt-4.1-mini,吐,230,47,0.0001672,False
2026-08-03 19:43:28,gpt-4.1-mini,动静,230,56,0.00018160000000000002,False
2026-08-03 19:43:29,gpt-4.1-mini,起床,230,38,0.00015280000000000003,False
2026-08-03 19:43:31,gpt-4.1-mini,伙伴,230,35,0.00014800000000000002,False
2026-08-03 19:43:33,gpt-4.1-mini,退,230,42,0.00015920000000000002,False
2026-08-03 19:43:35,gpt-4.1-mini,扑,230,46,0.00016560000000000001,False
2026-08-03 19:43:36,gpt-4.1-mini,能干,230,45,0.00016400000000000003,False
2026-08-03 19:43:38,gpt-4.1-mini,蔬菜,232,35,0.0001488,False
2026-08-03 19:43:40,gpt-4.1-mini,决心,231,44,0.0001628,False
2026-08-03 19:43:43,gpt-4.1-mini,甩,231,51,0.000174,False
2026-08-03 19:43:45,gpt-4.1-mini,考验,231,49,0.00017080000000000003,False
2026-08-03 19:43:46,gpt-4.1-mini,踏实,232,49,0.00017120000000000001,False
2026-08-03 19:43:48,gpt-4.1-mini,恋爱,231,39,0.00015480000000000002,False
2026-08-03 19:43:50,gpt-4.1-mini,展示,230,46,0.00016560000000000001,False
2026-08-03 19:43:52,gpt-4.1-mini,教训,230,49,0.00017040000000000002,False
2026-08-03 19:43:59,gpt-4.1-mini,担任,231,49,0.00017080000000000003,False
2026-08-03 19:44:01,gpt-4.1-mini,扶,230,42,0.00015920000000000002,False
2026-08-03 19:44:03,gpt-4.1-mini,灯,230,38,0.00015280000000000003,False
2026-08-03 19:44:04,gpt-4.1-mini,报纸,231,33,0.0001452,False
2026-08-03 19:44:07,gpt-4.1-mini,欣赏,231,49,0.00017080000000000003,False
2026-08-03 19:44:12,gpt-4.1-mini,演出,231,45,0.0001644,False
2026-08-03 19:44:13,gpt-4.1-mini,稳定,231,39,0.00015480000000000002,False
2026-08-03 19:44:15,gpt-4.1-mini,去年,230,29,0.0001384,False
2026-08-03 19:44:17,gpt-4.1-mini,提前,230,37,0.00015120000000000002,False
2026-08-03 19:44:18,gpt-4.1-mini,摸,230,40,0.00015600000000000002,False
2026-08-03 19:44:20,gpt-4.1-mini,调整,230,39,0.0001544,False
2026-08-03 19:44:22,gpt-4.1-mini,心理,230,45,0.00016400000000000003,False
2026-08-03 19:44:23,gpt-4.1-mini,成立,230,47,0.0001672,False
2026-08-03 19:44:25,gpt-4.1-mini,有趣,230,39,0.0001544,False
2026-08-03 19:44:27,gpt-4.1-mini,因素,231,43,0.00016120000000000002,False
2026-08-03 19:44:30,gpt-4.1-mini,报仇,232,39,0.0001552,False
2026-08-03 19:44:32,gpt-4.1-mini,牺牲,232,52,0.000176,False
2026-08-03 19:44:34,gpt-4.1-mini,重点,230,40,0.00015600000000000002,False
2026-08-03 19:44:36,gpt-4.1-mini,行业,230,33,0.00014480000000000002,False
2026-08-03 19:44:38,gpt-4.1-mini,仿佛,231,47,0.0001676,False
2026-08-03 19:44:40,gpt-4.1-mini,争取,231,56,0.00018200000000000003,False
2026-08-03 19:44:41,gpt-4.1-mini,中心,230,36,0.0001496,False
2026-08-03 19:44:43,gpt-4.1-mini,作业,230,35,0.00014800000000000002,False
2026-08-03 19:44:45,gpt-4.1-mini,电脑,230,30,0.00014000000000000001,False
2026-08-03 19:44:49,gpt-4.1-mini,失去,231,47,0.0001676,False
2026-08-03 19:44:51,gpt-4.1-mini,味道,231,45,0.0001644,False
2026-08-03 19:44:53,gpt-4.1-mini,战争,230,43,0.0001608,False
2026-08-03 19:44:55,gpt-4.1-mini,外,229,33,0.0001444,False
2026-08-03 19:44:57,gpt-4.1-mini,关键,230,36,0.0001496,False
2026-08-03 19:44:59,gpt-4.1-mini,可怕,230,44,0.00016240000000000002,False
2026-08-03 19:45:01,gpt-4.1-mini,的确,230,45,0.00016400000000000003,False
2026-08-03 19:45:03,gpt-4.1-mini,骗,230,41,0.00015760000000000004,False
2026-08-03 19:45:05,gpt-4.1-mini,企业,229,40,0.00015560000000000001,False
2026-08-03 19:45:06,gpt-4.1-mini,发,229,55,0.00017960000000000003,False
2026-08-03 19:45:08,gpt-4.1-mini,误会,231,41,0.00015800000000000002,False
2026-08-03 19:45:10,gpt-4.1-mini,副,230,44,0.00016240000000000002,False
2026-08-03 19:45:11,gpt-4.1-mini,测量,231,38,0.0001532,False
2026-08-03 19:45:13,gpt-4.1-mini,提醒,230,39,0.0001544,False
2026-08-03 19:45:15,gpt-4.1-mini,未来,230,33,0.00014480000000000002,False
2026-08-03 19:45:17,gpt-4.1-mini,熟悉,230,39,0.0001544,False
2026-08-03 19:45:19,gpt-4.1-mini,教育,230,49,0.00017040000000000002,False
2026-08-03 19:45:20,gpt-4.1-mini,故意,231,43,0.00016120000000000002,False
2026-08-03 19:45:22,gpt-4.1-mini,久,229,37,0.0001508,False
2026-08-03 19:45:24,gpt-4.1-mini,丈夫,231,38,0.0001532,False
2026-08-03 19:45:26,gpt-4.1-mini,可是,230,49,0.00017040000000000002,False
2026-08-03 19:45:27,gpt-4.1-mini,走,230,38,0.00015280000000000003,False
2026-08-03 19:45:29,gpt-4.1-mini,接受,230,35,0.00014800000000000002,False
2026-08-03 19:45:31,gpt-4.1-mini,先生,230,41,0.00015760000000000004,False
2026-08-03 19:45:33,gpt-4.1-mini,意思,230,34,0.0001464,False
2026-08-03 19:45:34,gpt-4.1-mini,其中,230,40,0.00015600000000000002,False
2026-08-03 19:45:36,gpt-4.1-mini,答案,231,49,0.00017080000000000003,False
2026-08-03 19:45:38,gpt-4.1-mini,老,229,55,0.00017960000000000003,False
2026-08-03 19:45:39,gpt-4.1-mini,解决,230,38,0.00015280000000000003,False
2026-08-03 19:45:41,gpt-4.1-mini,男人,229,41,0.00015720000000000003,False
2026-08-03 19:45:43,gpt-4.1-mini,比赛,230,38,0.00015280000000000003,False
2026-08-03 19:45:44,gpt-4.1-mini,搞,230,48,0.00016880000000000004,False
2026-08-03 19:45:46,gpt-4.1-mini,答应,231,47,0.0001676,False
2026-08-03 19:45:49,gpt-4.1-mini,分,229,81,0.0002212,False
2026-08-03 19:45:51,gpt-4.1-mini,永远,230,36,0.0001496,False
2026-08-03 19:45:52,gpt-4.1-mini,地方,230,32,0.0001432,False
2026-08-03 19:45:54,gpt-4.1-mini,参加,230,41,0.00015760000000000004,False
2026-08-03 19:45:56,gpt-4.1-mini,努力,231,44,0.0001628,False
2026-08-03 19:45:59,gpt-4.1-mini,多,229,40,0.00015560000000000001,False
2026-08-03 19:46:00,gpt-4.1-mini,今天,229,28,0.0001364,False
2026-08-03 19:46:02,qwen/qwen-plus,籍贯,143,63,0.0001328,False
2026-08-03 19:46:05,qwen/qwen-plus,展望,143,59,0.00012800000000000002,False
2026-08-03 19:46:06,qwen/qwen-plus,自满,142,51,0.000118,False
2026-08-03 19:46:08,qwen/qwen-plus,国籍,143,45,0.00011120000000000002,False
2026-08-03 19:46:11,qwen/qwen-plus,埋没,144,69,0.0001404,False
2026-08-03 19:46:13,qwen/qwen-plus,瞻仰,144,72,0.000144,False
2026-08-03 19:46:16,qwen/qwen-plus,诽谤,143,66,0.0001364,False
2026-08-03 19:46:18,qwen/qwen-plus,炉灶,144,68,0.0001392,False
2026-08-03 19:46:20,qwen/qwen-plus,玩弄,144,76,0.0001488,False
2026-08-03 19:46:22,qwen/qwen-plus,威信,144,49,0.0001164,False
2026-08-03 19:46:24,qwen/qwen-plus,正负,143,67,0.0001376,False
2026-08-03 19:46:26,qwen/qwen-plus,霞,143,63,0.0001328,False
2026-08-03 19:46:29,qwen/qwen-plus,风味,144,69,0.0001404,False
2026-08-03 19:46:31,qwen/qwen-plus,投机,143,74,0.000146,False
2026-08-03 19:46:33,qwen/qwen-plus,衷心,143,52,0.00011960000000000001,False
2026-08-03 19:46:35,qwen/qwen-plus,支流,143,63,0.0001328,False
2026-08-03 19:46:38,qwen/qwen-plus,挥霍,144,65,0.0001356,False
2026-08-03 19:46:40,qwen/qwen-plus,挎,143,70,0.00014120000000000002,False
2026-08-03 19:46:42,qwen/qwen-plus,照常,143,51,0.0001184,False
2026-08-03 19:46:44,qwen/qwen-plus,交际,142,56,0.000124,False
2026-08-03 19:46:46,qwen/qwen-plus,督促,144,56,0.0001248,False
2026-08-03 19:46:48,qwen/qwen-plus,埋葬,144,54,0.0001224,False
2026-08-03 19:46:50,qwen/qwen-plus,绅士,143,61,0.0001304,False
2026-08-03 19:46:52,qwen/qwen-plus,窄,143,55,0.0001232,False
2026-08-03 19:46:54,qwen/qwen-plus,反感,143,52,0.00011960000000000001,False
2026-08-03 19:46:56,qwen/qwen-plus,理睬,144,70,0.0001416,False
2026-08-03 19:46:58,qwen/qwen-plus,让步,143,49,0.000116,False
2026-08-03 19:47:00,qwen/qwen-plus,毅力,144,55,0.00012360000000000002,False
2026-08-03 19:47:02,qwen/qwen-plus,油漆,144,62,0.000132,False
2026-08-03 19:47:04,qwen/qwen-plus,向导,143,60,0.0001292,False
2026-08-03 19:47:06,qwen/qwen-plus,旋律,142,46,0.00011200000000000001,False
2026-08-03 19:47:08,qwen/qwen-plus,镇定,144,51,0.0001188,False
2026-08-03 19:47:10,qwen/qwen-plus,领土,144,56,0.0001248,False
2026-08-03 19:47:12,qwen/qwen-plus,怠慢,143,66,0.0001364,False
2026-08-03 19:47:14,qwen/qwen-plus,若干,142,53,0.0001204,False
2026-08-03 19:47:17,qwen/qwen-plus,把戏,143,67,0.0001376,False
2026-08-03 19:47:18,qwen/qwen-plus,悬挂,143,51,0.0001184,False
2026-08-03 19:47:20,qwen/qwen-plus,恶化,144,50,0.00011760000000000001,False
2026-08-03 19:47:22,qwen/qwen-plus,拥挤,144,51,0.0001188,False
2026-08-03 19:47:24,qwen/qwen-plus,打印,143,48,0.0001148,False
2026-08-03 19:47:26,qwen/qwen-plus,消毒,143,49,0.000116,False
2026-08-03 19:47:29,qwen/qwen-plus,卑鄙,143,51,0.0001184,False
2026-08-03 19:47:31,qwen/qwen-plus,犬,143,64,0.000134,False
2026-08-03 19:47:33,qwen/qwen-plus,访问,143,62,0.0001316,False
2026-08-03 19:47:35,qwen/qwen-plus,便利,142,46,0.00011200000000000001,False
2026-08-03 19:47:37,qwen/qwen-plus,歧视,143,67,0.0001376,False
2026-08-03 19:47:39,qwen/qwen-plus,肿瘤,144,50,0.00011760000000000001,False
2026-08-03 19:47:41,qwen/qwen-plus,施展,143,69,0.00014,False
2026-08-03 19:47:44,qwen/qwen-plus,曝光,143,77,0.0001496,False
2026-08-03 19:47:46,qwen/qwen-plus,免疫,143,56,0.0001244,False
2026-08-03 19:47:48,qwen/qwen-plus,挽回,144,79,0.0001524,False
2026-08-03 19:47:50,qwen/qwen-plus,逮捕,142,51,0.000118,False
2026-08-03 19:47:52,qwen/qwen-plus,面貌,144,76,0.0001488,False
2026-08-03 19:47:54,qwen/qwen-plus,复活,143,50,0.0001172,False
2026-08-03 19:47:56,qwen/qwen-plus,粉碎,144,65,0.0001356,False
2026-08-03 19:47:58,qwen/qwen-plus,就业,143,52,0.00011960000000000001,False
2026-08-03 19:48:00,qwen/qwen-plus,定期,143,48,0.0001148,False
2026-08-03 19:48:02,qwen/qwen-plus,妥协,144,57,0.000126,False
2026-08-03 19:48:04,qwen/qwen-plus,咨询,144,50,0.00011760000000000001,False
2026-08-03 19:48:06,qwen/qwen-plus,入口,143,46,0.00011240000000000001,False
2026-08-03 19:48:08,qwen/qwen-plus,准时,143,44,0.00011,False
2026-08-03 19:48:10,qwen/qwen-plus,垫,143,72,0.00014360000000000002,False
2026-08-03 19:48:12,qwen/qwen-plus,划分,143,52,0.00011960000000000001,False
2026-08-03 19:48:14,qwen/qwen-plus,塔,143,46,0.00011240000000000001,False
2026-08-03 19:48:16,qwen/qwen-plus,证件,142,63,0.0001324,False
2026-08-03 19:48:18,qwen/qwen-plus,轮流,144,53,0.0001212,False
2026-08-03 19:48:20,qwen/qwen-plus,秩序,143,46,0.00011240000000000001,False
2026-08-03 19:48:22,qwen/qwen-plus,红包,144,68,0.0001392,False
2026-08-03 19:48:24,qwen/qwen-plus,阵容,144,67,0.000138,False
2026-08-03 19:48:26,qwen/qwen-plus,提示,142,51,0.000118,False
2026-08-03 19:48:28,qwen/qwen-plus,威风,144,58,0.0001272,False
2026-08-03 19:48:30,qwen/qwen-plus,障碍,144,59,0.0001284,False
2026-08-03 19:48:32,qwen/qwen-plus,浅,142,57,0.0001252,False
2026-08-03 19:48:34,qwen/qwen-plus,宗教,143,40,0.00010520000000000001,False
2026-08-03 19:48:36,qwen/qwen-plus,牵扯,143,75,0.0001472,False
2026-08-03 19:48:39,qwen/qwen-plus,决策,143,57,0.00012560000000000002,False
2026-08-03 19:48:41,qwen/qwen-plus,仪器,142,55,0.0001228,False
2026-08-03 19:48:42,qwen/qwen-plus,饮食,144,48,0.00011520000000000001,False
2026-08-03 19:48:45,qwen/qwen-plus,硬币,144,58,0.0001272,False
2026-08-03 19:48:47,qwen/qwen-plus,学历,143,60,0.0001292,False
2026-08-03 19:48:49,qwen/qwen-plus,搭档,144,56,0.0001248,False
2026-08-03 19:48:52,qwen/qwen-plus,牵,142,74,0.0001456,False
2026-08-03 19:48:54,qwen/qwen-plus,更新,141,49,0.00011520000000000001,False
2026-08-03 19:48:56,qwen/qwen-plus,电梯,142,43,0.0001084,False
2026-08-03 19:48:58,qwen/qwen-plus,有利,142,45,0.00011080000000000001,False
2026-08-03 19:49:00,qwen/qwen-plus,愚蠢,144,55,0.00012360000000000002,False
2026-08-03 19:49:02,qwen/qwen-plus,绝望,143,47,0.0001136,False
2026-08-03 19:49:04,qwen/qwen-plus,导弹,143,58,0.0001268,False
2026-08-03 19:49:06,qwen/qwen-plus,岳父,144,55,0.00012360000000000002,False
2026-08-03 19:49:08,qwen/qwen-plus,歪,142,58,0.0001264,False
2026-08-03 19:49:10,qwen/qwen-plus,吹牛,143,52,0.00011960000000000001,False
2026-08-03 19:49:11,qwen/qwen-plus,残酷,144,45,0.0001116,False
2026-08-03 19:49:14,qwen/qwen-plus,鉴定,144,63,0.00013319999999999999,False
2026-08-03 19:49:16,qwen/qwen-plus,贷款,144,49,0.0001164,False
2026-08-03 19:49:18,qwen/qwen-plus,防守,144,51,0.0001188,False
2026-08-03 19:49:20,qwen/qwen-plus,馒头,144,62,0.000132,False
2026-08-03 19:49:22,qwen/qwen-plus,道德,144,43,0.0001092,False
2026-08-03 19:49:24,qwen/qwen-plus,逃避,142,56,0.000124,False
2026-08-03 19:49:25,qwen/qwen-plus,按时,144,42,0.000108,False
2026-08-03 19:49:27,qwen/qwen-plus,发烧,142,49,0.00011559999999999999,False
2026-08-03 19:49:29,qwen/qwen-plus,差距,143,55,0.0001232,False
2026-08-03 19:49:31,qwen/qwen-plus,拥抱,144,48,0.00011520000000000001,False
2026-08-03 19:49:33,qwen/qwen-plus,扛,142,52,0.0001192,False
2026-08-03 19:49:35,qwen/qwen-plus,裤子,144,46,0.0001128,False
2026-08-03 19:49:37,qwen/qwen-plus,平,142,61,0.00013,False
2026-08-03 19:49:39,qwen/qwen-plus,在意,142,51,0.000118,False
2026-08-03 19:49:41,qwen/qwen-plus,渴望,143,51,0.0001184,False
2026-08-03 19:49:43,qwen/qwen-plus,出身,143,63,0.0001328,False
2026-08-03 19:49:45,qwen/qwen-plus,包围,143,52,0.00011960000000000001,False
2026-08-03 19:49:47,qwen/qwen-plus,必然,143,51,0.0001184,False
2026-08-03 19:49:49,qwen/qwen-plus,魅力,144,47,0.000114,False
2026-08-03 19:49:51,qwen/qwen-plus,捏,143,72,0.00014360000000000002,False
2026-08-03 19:49:54,qwen/qwen-plus,遥远,144,66,0.00013680000000000002,False
2026-08-03 19:49:56,qwen/qwen-plus,系,142,69,0.0001396,False
2026-08-03 19:49:58,qwen/qwen-plus,随意,144,50,0.00011760000000000001,False
2026-08-03 19:50:00,qwen/qwen-plus,解放,142,71,0.000142,False
2026-08-03 19:50:02,qwen/qwen-plus,联合,144,50,0.00011760000000000001,False
2026-08-03 19:50:04,qwen/qwen-plus,综合,143,52,0.00011960000000000001,False
2026-08-03 19:50:06,qwen/qwen-plus,底,142,86,0.00016,False
2026-08-03 19:50:08,qwen/qwen-plus,盘子,143,53,0.00012080000000000001,False
2026-08-03 19:50:10,qwen/qwen-plus,面临,144,51,0.0001188,False
2026-08-03 19:50:12,qwen/qwen-plus,吐,142,48,0.0001144,False
2026-08-03 19:50:14,qwen/qwen-plus,动静,143,65,0.00013519999999999998,False
2026-08-03 19:50:16,qwen/qwen-plus,起床,144,50,0.00011760000000000001,False
2026-08-03 19:50:18,qwen/qwen-plus,伙伴,142,46,0.00011200000000000001,False
2026-08-03 19:50:20,qwen/qwen-plus,退,142,73,0.0001444,False
2026-08-03 19:50:23,qwen/qwen-plus,扑,142,81,0.000154,False
2026-08-03 19:50:25,qwen/qwen-plus,能干,143,61,0.0001304,False
2026-08-03 19:50:27,qwen/qwen-plus,蔬菜,144,45,0.0001116,False
2026-08-03 19:50:29,qwen/qwen-plus,决心,143,46,0.00011240000000000001,False
2026-08-03 19:50:31,qwen/qwen-plus,甩,142,71,0.000142,False
2026-08-03 19:50:33,qwen/qwen-plus,考验,144,63,0.00013319999999999999,False
2026-08-03 19:50:36,qwen/qwen-plus,踏实,144,67,0.000138,False
2026-08-03 19:50:37,qwen/qwen-plus,恋爱,144,49,0.0001164,False
2026-08-03 19:50:39,qwen/qwen-plus,展示,143,48,0.0001148,False
2026-08-03 19:50:41,qwen/qwen-plus,教训,143,63,0.0001328,False
2026-08-03 19:50:44,qwen/qwen-plus,担任,144,62,0.000132,False
2026-08-03 19:50:46,qwen/qwen-plus,扶,142,61,0.00013,False
2026-08-03 19:50:47,qwen/qwen-plus,灯,143,47,0.0001136,False
2026-08-03 19:50:49,qwen/qwen-plus,报纸,143,43,0.00010880000000000002,False
2026-08-03 19:50:51,qwen/qwen-plus,欣赏,144,60,0.0001296,False
2026-08-03 19:50:53,qwen/qwen-plus,演出,144,54,0.0001224,False
2026-08-03 19:50:55,qwen/qwen-plus,稳定,144,47,0.000114,False
2026-08-03 19:50:57,qwen/qwen-plus,去年,144,39,0.0001044,False
2026-08-03 19:50:59,qwen/qwen-plus,提前,142,43,0.0001084,False
2026-08-03 19:51:01,qwen/qwen-plus,摸,143,74,0.000146,False
2026-08-03 19:51:03,qwen/qwen-plus,调整,144,46,0.0001128,False
2026-08-03 19:51:05,qwen/qwen-plus,心理,143,54,0.000122,False
2026-08-03 19:51:07,qwen/qwen-plus,成立,142,57,0.0001252,False
2026-08-03 19:51:09,qwen/qwen-plus,有趣,142,49,0.00011559999999999999,False
2026-08-03 19:51:11,qwen/qwen-plus,因素,143,52,0.00011960000000000001,False
2026-08-03 19:51:13,qwen/qwen-plus,报仇,143,47,0.0001136,False
2026-08-03 19:51:15,qwen/qwen-plus,牺牲,143,49,0.000116,False
2026-08-03 19:51:17,qwen/qwen-plus,重点,142,50,0.0001168,False
2026-08-03 19:51:19,qwen/qwen-plus,行业,143,54,0.000122,False
2026-08-03 19:51:21,qwen/qwen-plus,仿佛,142,53,0.0001204,False
2026-08-03 19:51:23,qwen/qwen-plus,争取,142,74,0.0001456,False
2026-08-03 19:51:25,qwen/qwen-plus,中心,142,50,0.0001168,False
2026-08-03 19:51:27,qwen/qwen-plus,作业,142,49,0.00011559999999999999,False
2026-08-03 19:51:29,qwen/qwen-plus,电脑,142,39,0.0001036,False
2026-08-03 19:51:31,qwen/qwen-plus,失去,143,67,0.0001376,False
2026-08-03 19:51:33,qwen/qwen-plus,味道,144,63,0.00013319999999999999,False
2026-08-03 19:51:35,qwen/qwen-plus,战争,143,43,0.00010880000000000002,False
2026-08-03 19:51:37,qwen/qwen-plus,外,142,45,0.00011080000000000001,False
2026-08-03 19:51:39,qwen/qwen-plus,关键,142,49,0.00011559999999999999,False
2026-08-03 19:51:41,qwen/qwen-plus,可怕,143,61,0.0001304,False
2026-08-03 19:51:43,qwen/qwen-plus,的确,142,44,0.00010960000000000001,False
2026-08-03 19:51:45,qwen/qwen-plus,骗,143,48,0.0001148,False
2026-08-03 19:51:47,qwen/qwen-plus,企业,142,52,0.0001192,False
2026-08-03 19:51:49,qwen/qwen-plus,发,141,60,0.0001284,False
2026-08-03 19:51:51,qwen/qwen-plus,误会,142,50,0.0001168,False
2026-08-03 19:51:53,qwen/qwen-plus,副,143,45,0.00011120000000000002,False
2026-08-03 19:51:55,qwen/qwen-plus,测量,143,58,0.0001268,False
2026-08-03 19:51:57,qwen/qwen-plus,提醒,142,52,0.0001192,False
2026-08-03 19:51:58,qwen/qwen-plus,未来,142,38,0.00010240000000000001,False
2026-08-03 19:52:00,qwen/qwen-plus,熟悉,144,52,0.00012,False
2026-08-03 19:52:02,qwen/qwen-plus,教育,143,46,0.00011240000000000001,False
2026-08-03 19:52:05,qwen/qwen-plus,故意,143,52,0.00011960000000000001,False
2026-08-03 19:52:07,qwen/qwen-plus,久,142,48,0.0001144,False
2026-08-03 19:52:08,qwen/qwen-plus,丈夫,142,39,0.0001036,False
2026-08-03 19:52:10,qwen/qwen-plus,可是,143,53,0.00012080000000000001,False
2026-08-03 19:52:13,qwen/qwen-plus,走,143,59,0.00012800000000000002,False
2026-08-03 19:52:15,qwen/qwen-plus,接受,143,57,0.00012560000000000002,False
2026-08-03 19:52:17,qwen/qwen-plus,先生,143,68,0.0001388,False
2026-08-03 19:52:19,qwen/qwen-plus,意思,144,46,0.0001128,False
2026-08-03 19:52:21,qwen/qwen-plus,其中,143,57,0.00012560000000000002,False
2026-08-03 19:52:23,qwen/qwen-plus,答案,144,43,0.0001092,False
2026-08-03 19:52:26,qwen/qwen-plus,老,143,113,0.0001928,False
2026-08-03 19:52:28,qwen/qwen-plus,解决,142,53,0.0001204,False
2026-08-03 19:52:30,qwen/qwen-plus,男人,142,44,0.00010960000000000001,False
2026-08-03 19:52:32,qwen/qwen-plus,比赛,144,48,0.00011520000000000001,False
2026-08-03 19:52:34,qwen/qwen-plus,搞,143,88,0.0001628,False
2026-08-03 19:52:36,qwen/qwen-plus,答应,144,50,0.00011760000000000001,False
2026-08-03 19:52:39,qwen/qwen-plus,分,141,91,0.00016560000000000001,False
2026-08-03 19:52:41,qwen/qwen-plus,永远,144,44,0.0001104,False
2026-08-03 19:52:43,qwen/qwen-plus,地方,143,45,0.00011120000000000002,False
2026-08-03 19:52:45,qwen/qwen-plus,参加,143,48,0.0001148,False
2026-08-03 19:52:47,qwen/qwen-plus,努力,143,50,0.0001172,False
2026-08-03 19:52:49,qwen/qwen-plus,多,142,59,0.0001276,False
2026-08-03 19:52:51,qwen/qwen-plus,今天,142,43,0.0001084,False
2026-08-06 15:28:36,claude-haiku-4-5-20251001,猫,0,0,0.0,True
2026-08-06 15:28:36,gpt-4.1-mini,猫,0,0,0.0,True
2026-08-06 15:28:36,qwen/qwen-plus,猫,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,籍贯,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,展望,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,自满,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,国籍,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,埋没,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,瞻仰,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,诽谤,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,炉灶,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,玩弄,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,威信,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,正负,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,霞,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,风味,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,投机,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,衷心,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,支流,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,挥霍,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,挎,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,照常,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,交际,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,督促,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,埋葬,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,绅士,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,窄,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,反感,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,理睬,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,让步,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,毅力,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,油漆,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,向导,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,旋律,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,镇定,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,领土,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,怠慢,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,若干,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,把戏,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,悬挂,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,恶化,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,拥挤,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,打印,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,消毒,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,卑鄙,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,犬,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,访问,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,便利,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,歧视,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,肿瘤,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,施展,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,曝光,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,免疫,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,挽回,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,逮捕,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,面貌,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,复活,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,粉碎,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,就业,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,定期,0,0,0.0,True
2026-08-06 15:28:36,claude-haiku-4-5-20251001,妥协,0,0,0.0,True
